month,sales_total,sales_total_lag_1,sales_total_lag_2,sales_total_lag_3,sales_total_lag_6,sales_total_lag_12,sales_total_lag_24,sales_total_roll3,sales_total_roll12,sales_total_roll3_std,sales_COM_lag_1,sales_COM_lag_2,sales_COM_lag_3,sales_COM_lag_6,sales_COM_lag_12,sales_COM_lag_24,sales_COM_roll3,sales_COM_roll12,sales_COM_roll3_std,sales_IND_lag_1,sales_IND_lag_2,sales_IND_lag_3,sales_IND_lag_6,sales_IND_lag_12,sales_IND_lag_24,sales_IND_roll3,sales_IND_roll12,sales_IND_roll3_std,sales_RES_lag_1,sales_RES_lag_2,sales_RES_lag_3,sales_RES_lag_6,sales_RES_lag_12,sales_RES_lag_24,sales_RES_roll3,sales_RES_roll12,sales_RES_roll3_std,month_num,year,quarter,temp_avg_f,heating_degree_days,cooling_degree_days
2008-10,291762.07434,321906.21066,351856.42843,360426.56763,277963.41678,307782.64949,291186.10568,344729.7355733334,313061.852825,20224.90515624256,115879.7977133868,126661.2771062314,129746.35581544742,100061.2707724644,110038.4528456648,103388.5386827408,124095.81021168853,112511.1396032978,7280.561358143999,83064.67859870639,90793.0327920772,93004.4715112452,71725.6800659112,80626.74286040038,77420.56177819839,88954.06096734293,81077.0640039594,5218.834526516795,122961.7343479068,134402.1185316914,137675.7403033074,106176.4659416244,117117.4537839348,110377.0052190608,131679.86439430187,119473.6492177428,7725.509271581553,10,2008,4,53.98,11.020000000000003,0.0
2008-11,278330.40976,291762.07434,321906.21066,351856.42843,288276.05761,286299.30566,277181.9685,321841.57114333333,311726.8048958333,30047.229191289865,105028.5115209132,115879.7977133868,126661.2771062314,103773.6152184478,102357.7277595632,98416.22973561002,115856.52878017713,112093.64449290185,10816.40156428054,75286.2856626936,83064.67859870639,90793.0327920772,74386.7539056844,74998.9661106936,73697.14178478,83047.99901782573,80632.02590415049,7753.387020520445,111447.2771563932,122961.7343479068,134402.1185316914,110115.6884858678,108942.6117897432,105068.59697961,122937.04334533046,119001.13449878099,11477.440606488994,11,2008,4,43.92,21.08,0.0
2008-12,308916.12865,278330.40976,291762.07434,321906.21066,328592.49724,307704.27239,300119.15674,297332.8982533333,311062.7302375,22315.648440592344,100193.3809054048,105028.5115209132,115879.7977133868,118286.7271564552,110010.4314648728,106560.30779210442,107033.89671323494,111913.28225505531,8033.187125644688,71820.3789344704,75286.2856626936,83064.67859870639,84790.0079878096,80606.21119528438,79795.6813940312,76723.78106529014,80367.14363946523,5758.3299236105095,106316.6499201248,111447.2771563932,122961.7343479068,125515.7620957352,117087.6297298428,113763.1675538644,113575.22047480824,118782.30434297945,8524.131391337707,12,2008,4,31.87,33.129999999999995,0.0
2009-01,321623.96705,308916.12865,278330.40976,291762.07434,360426.56763,326214.57102,315103.76002,293002.8709166667,311163.7182591667,15330.565290066828,111203.627991427,100193.3809054048,105028.5115209132,129746.35581544742,117430.7212757796,112655.8962823504,105475.17347258166,112012.71529893483,5518.6968931186775,79712.717836846,71820.3789344704,75286.2856626936,93004.4715112452,84176.4079060008,82544.58097483919,75606.46081133667,80292.68585959537,3955.899067448942,117999.782821727,106316.6499201248,111447.2771563932,137675.7403033074,124607.4418382196,119903.2827628104,111921.23663274833,118858.31710063647,5855.969329500096,1,2009,1,31.05,33.95,0.0
2009-02,286251.46303,321623.96705,308916.12865,278330.40976,351856.42843,305094.91897,301331.31465,302956.8351533333,310781.16792833334,22253.492084168884,116569.39061760198,111203.627991427,100193.3809054048,126661.2771062314,109828.0689308206,107731.971613668,109322.13317147794,111940.93774408668,8348.559192556291,81731.08250674598,79712.717836846,71820.3789344704,90793.0327920772,78726.6928910188,78936.75118571399,77754.72642602079,80088.9087429908,5237.442992341519,123323.493925652,117999.782821727,106316.6499201248,134402.1185316914,116540.1571481606,114662.59185061802,115879.9755558346,118751.32144125584,8699.331749650808,2,2009,1,36.77,28.23,0.0
2009-03,283807.82623,286251.46303,321623.96705,308916.12865,321906.21066,294625.33802,291660.34841,305597.18624333333,309210.8799333333,17918.287981425223,103748.9802605932,116569.39061760198,111203.627991427,115879.7977133868,106059.2291804396,104274.4077635432,110507.33295654073,111434.34702156775,6438.505301095151,72742.22178518359,81731.08250674598,79712.717836846,83064.67859870639,76025.1222226808,76403.34486948358,78062.00737625851,79590.20281750453,4716.305549519756,109760.2609842232,123323.493925652,117999.782821727,122961.7343479068,112540.9866168796,110982.5957769732,117027.84591053407,118186.33009426108,6833.653340298291,3,2009,1,42.87,22.130000000000003,0.0
2009-04,265463.64608,283807.82623,286251.46303,321623.96705,291762.07434,277963.41678,275340.50697,297227.7521033333,308309.4206175,21163.041321972778,102863.3085388012,103748.9802605932,116569.39061760198,105028.5115209132,100061.2707724644,98439.7380519144,107727.22647233213,111168.0203014312,7670.332696736064,72121.24480156759,72742.22178518359,81731.08250674598,75286.2856626936,71725.6800659112,72128.1992058612,75531.51636449905,79264.87969907843,5377.952060739773,108823.2728896312,109760.2609842232,123323.493925652,111447.2771563932,106176.4659416244,104772.5697122244,113969.00926650212,117876.52061699035,8114.756564497484,4,2009,2,50.9,14.1,0.0
2009-05,275275.97676,265463.64608,283807.82623,286251.46303,278330.40976,288276.05761,292800.25887,278507.6451133333,307267.7730591667,11362.318130062586,96214.6438852352,102863.3085388012,103748.9802605932,100193.3809054048,103773.6152184478,104681.9485512024,100942.31089487653,110847.46806082876,4118.158583060668,67459.62174184958,72121.24480156759,72742.22178518359,71820.3789344704,74386.7539056844,76701.9558135852,70774.36277620024,78909.37483873997,2887.392283211634,101789.3804529152,108823.2728896312,109760.2609842232,106316.6499201248,110115.6884858678,111416.3545052124,106790.97144225653,117510.93015959793,4356.767263791758,5,2009,2,61.63,3.369999999999997,0.0
2009-06,305520.46993,275275.97676,265463.64608,283807.82623,308916.12865,328592.49724,323006.59103,274849.14969,306184.43298833334,9179.535519548112,99771.0250168944,96214.6438852352,102863.3085388012,111203.627991427,118286.7271564552,115481.3164250456,99616.32581364359,110513.91887736598,3327.0308537060537,69953.13121425119,67459.62174184958,72121.24480156759,79712.717836846,84790.0079878096,84614.8065862188,69844.66591922278,78539.90628112054,2332.70356622773,105551.8205288544,101789.3804529152,108823.2728896312,117999.782821727,125515.7620957352,122910.4680187356,105388.15795713359,117130.6078298468,3519.801099616243,6,2009,2,68.5,0.0,3.5
2009-07,337878.07154,305520.46993,275275.97676,265463.64608,321623.96705,360426.56763,352642.31557,282086.69759,304261.7640458333,20878.85827591156,110732.8391214292,99771.0250168944,96214.6438852352,116569.39061760198,129746.35581544742,126076.6806625864,102239.5026745196,109884.42820778048,7567.333393521783,77638.8618186116,69953.13121425119,67459.62174184958,81731.08250674598,93004.4715112452,92378.18098671718,71683.87159157079,77943.97743368737,5305.735465074709,117148.7689899592,105551.8205288544,101789.3804529152,123323.493925652,137675.7403033074,134187.4539206964,108163.32332390959,116433.35840436548,8005.789417315815,7,2009,3,72.61,0.0,7.609999999999999
2009-08,344845.1952,337878.07154,305520.46993,275275.97676,286251.46303,351856.42843,373364.82394,306224.83941,302382.722705,31306.99075261419,122460.5282489576,110732.8391214292,99771.0250168944,103748.9802605932,126661.2771062314,133485.39185502878,110988.13079576041,109277.27591057301,11346.905728377636,85861.57553974478,77638.8618186116,69953.13121425119,72742.22178518359,90793.0327920772,97806.6492793224,77817.85619086919,77348.73610272899,7955.732490054349,129555.9677512976,117148.7689899592,105551.8205288544,109760.2609842232,134402.1185316914,142072.7828056488,117418.8524233704,115756.710691698,12004.35253418255,8,2009,3,71.87,0.0,6.8700000000000045
2009-09,310563.30622,344845.1952,337878.07154,305520.46993,283807.82623,321906.21066,337524.56498,329414.57889,301798.4532691667,20984.078137189685,124985.692548288,122460.5282489576,110732.8391214292,102863.3085388012,115879.7977133868,120671.7824716496,119393.0199728916,109137.64386407773,7605.469280043076,87632.06100422399,85861.57553974478,77638.8618186116,72121.24480156759,83064.67859870639,88417.9350421608,83710.83278752679,77085.32178707456,5332.473936222683,132227.441647488,129555.9677512976,117148.7689899592,108823.2728896312,122961.7343479068,128434.84746618962,126310.72612958161,115575.48761801439,8046.134920924208,9,2009,3,66.36,0.0,1.3599999999999994
2009-10,287116.30848,310563.30622,344845.1952,337878.07154,265463.64608,291762.07434,307782.64949,331095.52432,300853.2112325,18119.442267986462,112560.5647063768,124985.692548288,122460.5282489576,96214.6438852352,105028.5115209132,110038.4528456648,120002.2618345408,108861.04111349356,6567.210655609052,78920.34737662639,87632.06100422399,85861.57553974478,67459.62174184958,75286.2856626936,80626.74286040038,84137.99464019838,76739.96085190123,4604.512669140765,119082.3941369968,132227.441647488,129555.9677512976,101789.3804529152,111447.2771563932,117117.4537839348,126955.2678452608,115252.20926710521,6947.718943236949,10,2009,4,50.49,14.509999999999998,0.0
2009-11,268157.85379,287116.30848,310563.30622,344845.1952,275275.97676,278330.40976,286299.30566,314174.9366333334,300466.06407749996,29033.41172105882,104062.4348454912,112560.5647063768,124985.692548288,99771.0250168944,100193.3809054048,102357.7277595632,113869.56403338532,108780.53472387504,10522.869744180674,72961.99631093758,78920.34737662639,87632.06100422399,69953.13121425119,71820.3789344704,74998.9661106936,79838.13489726266,76546.27007258822,7377.970586555506,110091.8773235712,119082.3941369968,132227.441647488,105551.8205288544,106316.6499201248,108942.6117897432,120467.23770268534,115139.25928103672,11132.571390322959,11,2009,4,45.82,19.18,0.0
2009-12,310291.04959,268157.85379,287116.30848,310563.30622,305520.46993,308916.12865,307704.27239,288612.4894966667,299618.35108,21242.281355216983,97191.1325276476,104062.4348454912,112560.5647063768,110732.8391214292,111203.627991427,110010.4314648728,104604.71069317187,108530.34735906195,7699.052454385194,68144.27380511479,72961.99631093758,78920.34737662639,77638.8618186116,79712.717836846,80606.21119528438,73342.20583089291,76239.92797847526,5398.088537987816,102822.4474572376,110091.8773235712,119082.3941369968,117148.7689899592,117999.782821727,117087.6297298428,110665.57297260186,114848.07574246278,8145.140362844674,12,2009,4,29.64,35.36,0.0
2010-01,331878.76297,310291.04959,268157.85379,287116.30848,337878.07154,321623.96705,326214.57102,288521.7372866667,299732.92782499996,21101.729068448774,112461.8880133996,97191.1325276476,104062.4348454912,122460.5282489576,116569.39061760198,117430.7212757796,104571.81846217946,108635.202360893,7648.110683568936,78851.16152181079,68144.27380511479,72961.99631093758,85861.57553974478,81731.08250674598,84176.4079060008,73319.14387928772,76168.13161888899,5362.371390874279,118978.0000547896,102822.4474572376,110091.8773235712,129555.9677512976,123323.493925652,124607.4418382196,110630.77494519945,114929.59384521801,8091.246994006285,1,2010,1,30.67,34.33,0.0
2010-02,298459.72804,331878.76297,310291.04959,268157.85379,344845.1952,286251.46303,305094.91897,303442.55545000004,300587.49415166664,32407.791820342227,121102.560607753,112461.8880133996,97191.1325276476,124985.692548288,103748.9802605932,109828.0689308206,110251.8603829334,109012.9665267389,12107.94222000924,83036.06649509398,78851.16152181079,68144.27380511479,87632.06100422399,72742.22178518359,78726.6928910188,76677.16727400653,76276.88028458467,7680.238318076025,127740.135867153,118978.0000547896,102822.4474572376,132227.441647488,109760.2609842232,116540.1571481606,116513.52779306006,115297.6473403431,12640.332929556671,2,2010,1,31.8,33.2,0.0
2010-03,292511.35075,298459.72804,331878.76297,310291.04959,310563.30622,283807.82623,294625.33802,313543.1802,301604.84956916666,16945.212865039357,108907.954761796,121102.560607753,112461.8880133996,112560.5647063768,102863.3085388012,106059.2291804396,114157.4677943162,109442.88106850581,6271.630252944769,74674.623955608,83036.06649509398,78851.16152181079,78920.34737662639,72121.24480156759,76025.1222226808,78853.95065750426,76437.91379878669,4180.721967524182,114877.149322596,127740.135867153,118978.0000547896,119082.3941369968,108823.2728896312,112540.9866168796,120531.76174817952,115724.05470187415,6570.748607369564,3,2010,1,43.56,21.44,0.0
2010-04,267052.12908,292511.35075,298459.72804,331878.76297,287116.30848,265463.64608,277963.41678,307616.61392,302330.14327916666,21221.09105322671,106737.391888675,108907.954761796,121102.560607753,104062.4348454912,96214.6438852352,100061.2707724644,112249.30241940799,109765.72134766198,7743.576125322629,73186.33995765,74674.623955608,83036.06649509398,72961.99631093758,67459.62174184958,71725.6800659112,76965.67680278399,76526.67172846022,5309.516981517371,112587.618903675,114877.149322596,127740.135867153,110091.8773235712,101789.3804529152,106176.4659416244,118401.634697808,116037.75020304446,8167.997946387202,4,2010,2,53.24,11.759999999999998,0.0
2010-05,283729.2674,267052.12908,292511.35075,298459.72804,268157.85379,275275.97676,288276.05761,286007.73595666664,302462.5168625,16683.287210351304,97447.321901292,106737.391888675,108907.954761796,97191.1325276476,99771.0250168944,103773.6152184478,104364.22285058767,109868.44451566669,6087.731503057658,66816.44269581599,73186.33995765,74674.623955608,68144.27380511479,69953.13121425119,74386.7539056844,71559.135536358,76473.07347462409,4174.158460030004,102788.364482892,112587.618903675,114877.149322596,102822.4474572376,105551.8205288544,110115.6884858678,110084.37756972098,116120.99887220921,6421.397247264567,5,2010,2,59.86,5.140000000000001,0.0
2010-06,330893.20089,283729.2674,267052.12908,292511.35075,310291.04959,305520.46993,328592.49724,281097.58241,303166.9577491667,12932.026771758026,103532.80967426,97447.321901292,106737.391888675,112461.8880133996,110732.8391214292,118286.7271564552,102572.50782140899,110181.92657044716,4718.896569015171,70989.06270348,66816.44269581599,73186.33995765,78851.16152181079,77638.8618186116,84790.0079878096,70330.615118982,76559.40109872649,3235.5930982940104,109207.39502226,102788.364482892,112587.618903675,118978.0000547896,117148.7689899592,125515.7620957352,108194.45946960898,116425.63007999299,4977.537104450135,6,2010,2,70.47,0.0,5.469999999999999
2010-07,369017.71929,330893.20089,283729.2674,267052.12908,331878.76297,337878.07154,360426.56763,293891.53245666664,305281.3519958334,33111.54384461454,120742.929004761,103532.80967426,97447.321901292,121102.560607753,122460.5282489576,129746.35581544742,107241.02019343768,111016.10072739149,12082.40234890005,82789.47886267799,70989.06270348,66816.44269581599,83036.06649509398,85861.57553974478,93004.4715112452,73531.661420658,76988.61918573202,8284.508269922604,127360.793022561,109207.39502226,102788.364482892,127740.135867153,129555.9677512976,137675.7403033074,113118.85084257099,117276.63208270982,12744.633225792317,7,2010,3,74.7,0.0,9.700000000000005
2010-08,371769.31409,369017.71929,330893.20089,283729.2674,298459.72804,344845.1952,351856.42843,327880.0625266666,307876.3226416667,42723.98926300818,134654.565768921,120742.929004761,103532.80967426,108907.954761796,124985.692548288,126661.2771062314,119643.43481598067,112032.27052072175,15589.983682071716,92328.233366358,82789.47886267799,70989.06270348,74674.623955608,87632.06100422399,90793.0327920772,82035.591644172,77527.50733794979,10689.542113604657,142034.920154721,127360.793022561,109207.39502226,114877.149322596,132227.441647488,134402.1185316914,126201.03606651399,118316.54478299512,16444.463467331967,8,2010,3,74.03,0.0,9.03
2010-09,327742.33635,371769.31409,369017.71929,330893.20089,292511.35075,310563.30622,321906.21066,357226.74475666665,310119.9992158333,22846.979404706526,135658.622711441,134654.565768921,120742.929004761,106737.391888675,112560.5647063768,115879.7977133868,130352.03916170767,112921.68136765117,8336.862784777257,93016.682385318,92328.233366358,82789.47886267799,73186.33995765,78920.34737662639,83064.67859870639,89378.131538118,77976.22578637429,5716.314247057519,143094.008993241,142034.920154721,127360.793022561,112587.618903675,119082.3941369968,122961.7343479068,137496.574056841,119222.09206180785,8793.802372871698,9,2010,3,66.47,0.0,1.4699999999999989
2010-10,287839.79568,327742.33635,371769.31409,369017.71929,267052.12908,287116.30848,291762.07434,356176.4565766666,311551.58506,24663.073881498254,119593.178534115,135658.622711441,134654.565768921,97447.321901292,104062.4348454912,105028.5115209132,129968.78900482568,113507.73251996271,8999.555659358579,82001.13255477,93016.682385318,92328.233366358,66816.44269581599,72961.99631093758,75286.2856626936,89115.349435482,78232.95788455293,6170.701085150812,126148.025261115,143094.008993241,142034.920154721,102788.364482892,110091.8773235712,111447.2771563932,137092.31813635898,119810.89465548437,9492.81713698883,10,2010,4,56.14,8.86,0.0
2010-11,274900.06863,287839.79568,327742.33635,371769.31409,283729.2674,268157.85379,278330.40976,329117.14870666666,311611.87566,41981.64595267382,105032.741443632,119593.178534115,135658.622711441,103532.80967426,97191.1325276476,100193.3809054048,120094.84756306268,113588.5914031411,15319.10260813069,72017.51687913599,82001.13255477,93016.682385318,70989.06270348,68144.27380511479,71820.3789344704,82345.110606408,78154.25126523613,10503.807817358973,110789.537357232,126148.025261115,143094.008993241,109207.39502226,102822.4474572376,106316.6499201248,126677.19053719599,119869.03299162276,16158.73552718428,11,2010,4,42.31,22.69,0.0
2010-12,319047.69506,274900.06863,287839.79568,327742.33635,330893.20089,310291.04959,308916.12865,296827.40022,312173.72689666663,27543.766826154897,100311.035043087,105032.741443632,119593.178534115,120742.929004761,112461.8880133996,111203.627991427,108312.318340278,113848.58327942772,10050.7205148641,68779.99717122599,72017.51687913599,82001.13255477,82789.47886267799,78851.16152181079,79712.717836846,74266.21553504399,78207.22821241205,6891.450459903967,105809.036415687,110789.537357232,126148.025261115,127360.793022561,118978.0000547896,117999.782821727,114248.86634467798,120117.91540482688,10601.5958513873,12,2010,4,32.47,32.53,0.0
2011-01,334115.65319,319047.69506,274900.06863,287839.79568,369017.71929,331878.76297,321623.96705,293929.1864566667,312903.4473525,22695.015749584833,116420.503927394,100311.035043087,105032.741443632,134654.565768921,121102.560607753,116569.39061760198,107254.76013803767,114178.46793892725,8281.411247023754,79825.733304012,68779.99717122599,72017.51687913599,92328.233366358,83036.06649509398,81731.08250674598,73541.08245145799,78288.44252759549,5678.292940546144,122801.457828594,105809.036415687,110789.537357232,142034.920154721,127740.135867153,123323.493925652,113133.34386717097,120436.53688597726,8735.311562015548,1,2011,1,29.71,35.29,0.0
2011-02,296903.49799,334115.65319,319047.69506,274900.06863,371769.31409,298459.72804,286251.46303,309354.4722933333,313089.85487083334,30774.83207750744,121537.9100043944,116420.503927394,100311.035043087,135658.622711441,108907.954761796,103748.9802605932,112756.48299162515,114214.74705531406,11077.628005085726,84778.50584043059,79825.733304012,68779.99717122599,93016.682385318,74674.623955608,72742.22178518359,77794.7454385562,78433.64580637355,8190.345150961235,127799.237345175,122801.457828594,105809.036415687,143094.008993241,114877.149322596,109760.2609842232,118803.24386315199,120441.46200914575,11527.424708706976,2,2011,1,33.04,31.96,0.0
2011-03,292051.85887,296903.49799,334115.65319,319047.69506,327742.33635,292511.35075,283807.82623,316688.9487466667,312960.16903333337,18717.876129123375,108001.6164288424,121537.9100043944,116420.503927394,119593.178534115,106737.391888675,102863.3085388012,115320.01012021028,114139.21886090124,6834.919597597306,75336.2935799826,84778.50584043059,79825.733304012,82001.13255477,73186.33995765,72121.24480156759,79980.1775748084,78488.7849417381,4723.000409424498,113565.587981175,127799.237345175,122801.457828594,126148.025261115,112587.618903675,108823.2728896312,121388.76105164799,120332.165230694,7221.217189090929,3,2011,1,43.07,21.93,0.0
2011-04,275203.87798,292051.85887,296903.49799,334115.65319,287839.79568,267052.12908,265463.64608,307690.3366833333,312921.8780433333,23013.20522864633,106236.7841825512,108001.6164288424,121537.9100043944,105032.741443632,97447.321901292,96214.6438852352,111925.43687192934,114097.50155205757,8371.283533972548,74105.2386696738,75336.2935799826,84778.50584043059,72017.51687913599,66816.44269581599,67459.62174184958,78073.34603002899,78565.35983440674,5839.370694716716,111709.836017775,113565.587981175,127799.237345175,110789.537357232,102788.364482892,101789.3804529152,117691.55378137498,120259.01665686899,8802.550999957519,4,2011,2,51.96,13.04,0.0
2011-05,287992.74781,275203.87798,292051.85887,296903.49799,274900.06863,283729.2674,275275.97676,288053.07828,313601.19045166665,11389.076424354913,100108.1626540048,106236.7841825512,108001.6164288424,100311.035043087,103532.80967426,99771.0250168944,104782.1877551328,114319.23828145034,4142.890440123913,69830.23199864519,74105.2386696738,75336.2935799826,68779.99717122599,70989.06270348,69953.13121425119,73090.5880827672,78816.50894297584,2889.864251915875,105265.48332735,111709.836017775,113565.587981175,105809.036415687,109207.39502226,105551.8205288544,110180.30244209997,120465.44322724048,4356.321732316486,5,2011,2,59.11,5.890000000000001,0.0
2011-06,328707.33187,287992.74781,275203.87798,292051.85887,319047.69506,330893.20089,305520.46993,285082.82821999997,313956.4804858333,8792.857273527638,104760.2419433656,100108.1626540048,106236.7841825512,116420.503927394,120742.929004761,110732.8391214292,103701.7295933072,114421.52430387579,3198.489761819204,73075.27982930938,69830.23199864519,74105.2386696738,79825.733304012,82789.47886267799,77638.8618186116,72336.91683254279,78990.36037012828,2231.09960458499,110157.226037325,105265.48332735,111709.836017775,122801.457828594,127360.793022561,117148.7689899592,109044.18179414999,120544.59581182926,3363.2679071252956,6,2011,2,69.8,0.0,4.799999999999997
2011-07,370691.91322,328707.33187,287992.74781,275203.87798,334115.65319,369017.71929,337878.07154,297301.31922,313774.3247341667,27939.971739626402,119570.5790410312,104760.2419433656,100108.1626540048,121537.9100043944,134654.565768921,122460.5282489576,108146.32787946721,114323.82847356495,10163.444120006683,83406.19838869378,73075.27982930938,69830.23199864519,84778.50584043059,92328.233366358,85861.57553974478,75437.23673888278,79041.75366396294,7089.488429212813,125730.554440275,110157.226037325,105265.48332735,127799.237345175,142034.920154721,129555.9677512976,113717.75460164998,120408.74259663875,10687.039190407368,7,2011,3,76.12,0.0,11.120000000000005
2011-08,372719.82806,370691.91322,328707.33187,287992.74781,296903.49799,371769.31409,344845.1952,329130.6643,313913.840895,41351.20793444059,134842.8903529072,119570.5790410312,104760.2419433656,108001.6164288424,135658.622711441,124985.692548288,119724.57044576803,114339.52218889714,15041.915398232126,94059.3660604428,83406.19838869378,73075.27982930938,75336.2935799826,93016.682385318,87632.06100422399,83513.61475948199,79186.01472180335,10492.455501284941,141789.65680665,125730.554440275,110157.226037325,113565.587981175,143094.008993241,132227.441647488,125892.47909474997,120388.30398429949,15816.83703492364,8,2011,3,74.98,0.0,9.980000000000004
2011-09,326247.22166,372719.82806,370691.91322,328707.33187,292051.85887,327742.33635,310563.30622,357373.02438333334,313993.05039249995,24845.91626608491,135580.5646551056,134842.8903529072,119570.5790410312,106236.7841825512,119593.178534115,112560.5647063768,129998.01134968136,114333.01735086921,9037.950500950903,94573.9291719444,94059.3660604428,83406.19838869378,74105.2386696738,82001.13255477,78920.34737662639,90679.831207027,79315.78528735555,6304.402793356298,142565.33423295,141789.65680665,125730.554440275,111709.836017775,126148.025261115,119082.3941369968,136695.181826625,120344.24775427526,9503.562971777576,9,2011,3,66.07,0.0,1.0699999999999932
2011-10,288132.88819,326247.22166,372719.82806,370691.91322,275203.87798,287839.79568,287116.30848,356552.98764666665,313868.4575016667,26265.142274096375,118675.6893510416,135580.5646551056,134842.8903529072,100108.1626540048,105032.741443632,104062.4348454912,129699.7147863515,114256.55991894641,9554.208153625157,82781.97002400839,94573.9291719444,94059.3660604428,69830.23199864519,72017.51687913599,72961.99631093758,90471.75508546519,79380.85507645873,6664.517200629122,124789.56228495,142565.33423295,141789.65680665,105265.48332735,110789.537357232,110091.8773235712,136381.51777484998,120231.0425062615,10046.416919841937,10,2011,4,55.08,9.920000000000002,0.0
2011-11,275235.16385,288132.88819,326247.22166,372719.82806,287992.74781,274900.06863,268157.85379,329033.31263666664,313892.8818775,42362.2393924169,104811.21940799442,118675.6893510416,135580.5646551056,104760.2419433656,100311.035043087,97191.1325276476,119689.15780471389,114238.09974930994,15409.688201385568,73110.83904933059,82781.97002400839,94573.9291719444,73075.27982930938,68779.99717122599,68144.27380511479,83488.91274842779,79471.96525730829,10748.994623431838,110210.82973267502,124789.56228495,142565.33423295,110157.226037325,105809.036415687,102822.4474572376,125855.242083525,120182.81687088175,16203.556567599557,11,2011,4,43.74,21.26,0.0
2011-12,301844.19734,275235.16385,288132.88819,326247.22166,328707.33187,319047.69506,310291.04959,296538.42456666665,313920.80647916667,26524.46591049997,100119.543202076,104811.21940799442,118675.6893510416,119570.5790410312,116420.503927394,112461.8880133996,107868.81732037068,114222.14209589238,9648.53971960365,69838.17047529899,73110.83904933059,82781.97002400839,83406.19838869378,79825.733304012,78851.16152181079,75243.65984954599,79560.14636598104,6730.317980130274,105277.450172625,110210.82973267502,124789.56228495,125730.554440275,122801.457828594,118978.0000547896,113425.94739674998,120138.51801729326,10145.608210766513,12,2011,4,35.4,29.6,0.0
2012-01,310975.3842,301844.19734,275235.16385,288132.88819,370691.91322,334115.65319,331878.76297,288404.08312666666,312487.18166916666,13306.589564505923,109798.8452243984,100119.543202076,104811.21940799442,134842.8903529072,121537.9100043944,121102.560607753,104909.86927815627,113670.33720397607,4840.405019985127,76589.94663305159,69838.17047529899,73110.83904933059,94059.3660604428,84778.50584043059,83036.06649509398,73179.6520525604,79290.49747673434,3376.4140360977744,115455.40548255,105277.450172625,110210.82973267502,141789.65680665,127799.237345175,127740.135867153,110314.56179595,119526.34698845625,5089.770508424112,1,2012,1,36.12,28.880000000000003,0.0
2012-02,286982.92448,310975.3842,301844.19734,275235.16385,372719.82806,296903.49799,298459.72804,296018.24846333335,310558.82592,18568.71287681967,112765.893818604,109798.8452243984,100119.543202076,135580.5646551056,108001.6164288424,108907.954761796,107561.42741502616,112939.3358551602,6613.401153666137,80007.74684697599,76589.94663305159,69838.17047529899,94573.9291719444,75336.2935799826,74674.623955608,75478.62131844218,78892.93422727978,5175.070420874525,118201.74353442,115455.40548255,105277.450172625,142565.33423295,113565.587981175,114877.149322596,112978.199729865,118726.55583756,6808.94639289288,2,2012,1,37.51,27.49,0.0
2012-03,283731.20675,286982.92448,310975.3842,301844.19734,326247.22166,292051.85887,292511.35075,299934.1686733333,309732.1114608333,12109.735256584016,104065.7480749376,112765.893818604,109798.8452243984,118675.6893510416,106236.7841825512,106737.391888675,108876.82903931335,112611.34682566814,4422.750204841896,73834.9668102144,80007.74684697599,76589.94663305159,82781.97002400839,74105.2386696738,73186.33995765,76810.88676341399,78767.82366313244,3092.315354465476,109082.209594848,118201.74353442,115455.40548255,124789.56228495,111709.836017775,112587.618903675,114246.45287060598,118352.94097203277,4678.4238405897595,3,2012,1,50.4,14.6,0.0
2012-04,270759.60242,283731.20675,286982.92448,310975.3842,288132.88819,275203.87798,267052.12908,293896.50514333334,309038.7237841667,14879.835329164845,102886.610191685,104065.7480749376,112765.893818604,104811.21940799442,100108.1626540048,97447.321901292,106572.75069507555,112332.16565976263,5395.725887062137,72998.36487264,73834.9668102144,80007.74684697599,73110.83904933059,69830.23199864519,66816.44269581599,75613.69284327679,78675.5841800463,3828.2840334875755,107846.231685675,109082.209594848,118201.74353442,110210.82973267502,105265.48332735,102788.364482892,111710.06160498098,118030.97394435776,5655.825408616085,4,2012,2,54.68,10.32,0.0
2012-05,296968.16897,270759.60242,283731.20675,286982.92448,275235.16385,287992.74781,283729.2674,280491.24455,308668.3674875,8583.243032715645,98182.8470295404,102886.610191685,104065.7480749376,100119.543202076,104760.2419433656,103532.80967426,101711.73509872101,112171.72269105725,3112.4555885243103,69661.03051061761,72998.36487264,73834.9668102144,69838.17047529899,73075.27982930938,70989.06270348,72164.787397824,78661.484056044,2208.296767457273,102915.724879842,107846.231685675,109082.209594848,105277.450172625,110157.226037325,109207.39502226,106614.72205345497,117835.16074039876,3262.4906767363477,5,2012,2,63.43,1.5700000000000005,0.0
2012-06,325159.86926,296968.16897,270759.60242,283731.20675,301844.19734,328707.33187,330893.20089,283819.65938,309416.31925083336,13104.507165560697,107686.5974319014,98182.8470295404,102886.610191685,109798.8452243984,119570.5790410312,120742.929004761,102918.6848843756,112415.58564843524,4751.956388376209,76403.9705126016,69661.03051061761,72998.36487264,76589.94663305159,83406.19838869378,82789.47886267799,73021.1219652864,78938.87494631835,3371.527603555564,112877.601025497,102915.724879842,107846.231685675,115455.40548255,125730.554440275,127360.793022561,107879.85253033799,118061.85865607976,4981.023173630326,6,2012,2,70.52,0.0,5.519999999999996
